claim_id,suspicious_score,is_fraud,flagged_by,review_status,review_date,reviewer,notes,risk_level,escalated
CLM116699,0.4513038573404309,0,system,pending,2025-01-08,Jared Swanson,Above identify thing create.,medium,yes
CLM116700,0.10136827470657328,1,audit,confirmed,2025-01-09,Craig Davis,Little travel control skill.,low,yes
CLM116701,0.20989726143954257,0,system,pending,2025-06-17,Jordan Harvey,Read and former eight current stay their receive.,high,no
CLM116702,0.24907719839765585,0,system,confirmed,2024-10-05,Jessica Jones,Threat up develop whether fire sort.,low,yes
CLM116703,0.37966524831700743,0,manual,confirmed,2025-03-27,Gregory Walker,Choice book mouth yourself individual return nature interview.,medium,no
CLM116704,0.07347593509070283,0,system,confirmed,2024-12-12,Alan Mills,Thing not reality share others public.,medium,no
CLM116705,0.0673358323743467,0,audit,pending,2025-01-07,Vicki Parker,Various state sometimes sport now.,low,yes
CLM116706,0.8547061383932664,0,manual,confirmed,2024-12-05,Brian Hill,Both him charge film structure.,medium,yes
CLM116707,0.607700301130845,0,manual,pending,2024-12-29,Julie Davis,Anyone success Congress away model concern huge.,medium,no
CLM116708,0.45993642229013565,0,manual,cleared,2025-05-07,Joan Carpenter,Skill use site week.,medium,no
CLM116709,0.8197590205381541,0,system,confirmed,2025-03-06,Sean Martin,Environmental agent organization central explain.,high,yes
CLM116710,0.7626746203329821,0,audit,confirmed,2025-04-26,Sheila Molina,Son culture movie.,low,no
CLM116711,0.48876541071140545,0,system,pending,2025-03-02,Brenda Short,Coach total skin white exactly.,high,no
CLM116712,0.43230239545852023,0,manual,cleared,2025-04-21,Joshua Chapman,Environment thousand still under shoulder.,low,no
CLM116713,0.8412772583596345,0,manual,cleared,2025-02-01,Scott Yates,Couple debate expert together important describe card threat.,low,no
CLM116714,0.17672381920591762,0,system,confirmed,2025-02-13,Susan Thompson,Of wonder interview finally.,low,no
CLM116715,0.8233184931368662,0,system,confirmed,2025-05-19,Ronald Turner,Rock a money cell economy.,low,yes
CLM116716,0.8880064821971303,0,audit,cleared,2025-04-23,Peter Howard,Teacher gun hand and.,high,yes
CLM116717,0.5560960050056338,0,audit,cleared,2025-06-18,Nicole Ramirez,Fish low maybe certainly.,high,yes
CLM116718,0.2790074598702841,0,manual,confirmed,2024-09-08,Linda Moore,Will quickly perhaps impact voice effect set.,medium,no
CLM116719,0.9465050709206531,0,manual,confirmed,2025-05-24,Raymond Davis,Protect church chair effect off fight protect.,medium,yes
CLM116720,0.9594979197174328,0,manual,pending,2025-03-04,Alexander Johnson,Plant hundred quality tonight picture care capital.,medium,no
CLM116721,0.16187151732858707,0,system,pending,2024-08-29,Matthew Gates,Shake chance board degree herself data.,high,no
CLM116722,0.40220216287889055,0,system,confirmed,2025-05-07,Christopher Davis,Matter stage community Mr should.,high,no
CLM116723,0.3200196668976286,0,audit,pending,2024-09-22,Mario Campbell,Put understand more rate.,medium,yes
CLM116724,0.721024667854008,0,audit,pending,2025-03-23,Linda Estes,Method cost company black country popular.,low,no
CLM116725,0.9580013145187525,0,system,confirmed,2025-04-30,Kelly Lowery,Prepare whole true grow store.,low,yes
CLM116726,0.43040020569375714,0,manual,pending,2025-05-20,Michael Townsend,Line page consumer opportunity case prove teacher ago.,low,yes
CLM116727,0.9668695359871518,0,audit,cleared,2025-04-12,Christopher Fox,Explain free several require worry.,high,yes
CLM116728,0.9136295694229499,0,system,confirmed,2024-11-20,Mary Jacobs,Issue billion center see red statement.,high,no
CLM116729,0.9859496925522857,0,system,pending,2025-06-26,Virginia Winters,Find race she enough.,medium,yes
CLM116730,0.4095296811728285,0,audit,cleared,2024-11-30,Jasmine Gray,Day manager computer social.,low,no
CLM116731,0.9483701567518267,0,manual,cleared,2024-07-28,Sarah Mitchell,Before degree fly unit believe fast actually way.,low,no
CLM116732,0.7952039826009893,0,system,pending,2024-09-12,Jennifer Boyer,Television determine life every lawyer forward.,medium,yes
CLM116733,0.17648717409305203,0,system,pending,2025-01-15,Christopher Harris,Size might during suffer stage Mrs red.,high,yes
CLM116734,0.002767992774000194,0,audit,confirmed,2025-03-06,Michael Guerrero,By industry when policy assume until.,low,yes
CLM116735,0.41987215969573244,0,manual,confirmed,2025-05-12,Robert Schultz,Task fight baby particular.,low,no
CLM116736,0.13918677168662952,0,audit,pending,2025-03-28,Alexandra Shields,Case Mrs action defense deal in small.,medium,no
CLM116737,0.4210344601634973,0,manual,cleared,2025-05-02,Pamela Salinas,Majority among official night instead ground.,high,yes
CLM116738,0.08936655377012959,0,system,cleared,2025-03-24,Kaylee Schultz,Series outside media kid my.,medium,yes
CLM116739,0.9780237054599729,0,audit,pending,2025-01-27,Peter Thomas,Group more significant.,medium,yes
CLM116740,0.2667811477034314,0,system,pending,2025-03-15,John Cruz,Over service step baby first coach.,medium,no
CLM116741,0.8953832254348502,1,system,confirmed,2024-11-04,Dylan Lee,Rise see clear support.,medium,yes
CLM116742,0.6841727133415939,0,audit,pending,2024-10-10,Eric Turner,Like cover first indicate modern this.,low,no
CLM116743,0.3301965118713721,0,system,cleared,2024-08-26,Steven Jackson,Teach responsibility owner purpose political six.,medium,no
CLM116744,0.2622583294640104,0,system,confirmed,2024-09-05,Gregory Edwards DDS,See conference president defense.,high,yes
CLM116745,0.860808725449487,0,system,cleared,2025-05-31,Betty Lewis,Number science your break start.,low,no
CLM116746,0.7879333822367329,1,audit,confirmed,2024-07-28,Trevor Smith,Rate important executive option something drive.,low,yes
CLM116747,0.29290359977534963,0,system,pending,2025-03-14,Angela Smith,Maybe company similar rule.,medium,yes
CLM116748,0.7346446411525324,0,manual,confirmed,2025-02-04,Philip Payne,From major assume action claim growth threat.,high,yes
CLM116749,0.22472776782102022,0,manual,confirmed,2024-12-11,Jared Cervantes,Growth less site.,high,yes
CLM116750,0.5504725507280892,0,audit,cleared,2025-02-21,Katherine Salinas,Need lay item teach.,low,no
CLM116751,0.8628021912967798,0,audit,cleared,2024-08-03,Carol Foster,Positive drop western free.,medium,no
CLM116752,0.5994275526505175,1,manual,pending,2024-11-27,Maria Smith,Certain cut church church.,low,no
CLM116753,0.38875012487344374,0,manual,confirmed,2024-07-20,Joseph Herrera IV,Ground program film improve idea necessary.,high,no
CLM116754,0.002354071667276303,0,audit,cleared,2025-02-08,Rebecca Lee,Or likely various light benefit crime test huge.,low,yes
CLM116755,0.5548544092931659,0,manual,cleared,2024-07-21,Julie Mccann,Forget analysis avoid rule hold suddenly.,high,yes
CLM116756,0.4450910930463756,0,audit,confirmed,2024-07-29,Raven Henderson PhD,Specific firm fund answer project lot I garden.,low,yes
CLM116757,0.9355515071905697,0,audit,cleared,2025-07-16,Melissa Fitzgerald,Record accept change activity hour value sea.,high,yes
CLM116758,0.04915744082577833,0,audit,pending,2025-05-07,Jessica Mata,Pay scene democratic a nice seat.,low,yes
CLM116759,0.5317019757659369,0,system,confirmed,2024-08-05,Maria Thompson,Information so sure box through war.,medium,yes
CLM116760,0.0359091324721843,0,manual,cleared,2025-04-04,Jason Chandler,Up past go these continue finally hair economic.,high,yes
CLM116761,0.6245513347505691,0,manual,pending,2025-06-27,Bradley Leonard,Lawyer national physical contain.,high,yes
CLM116762,0.866082054570017,0,system,cleared,2025-06-08,Dr. Abigail Martinez,Employee north happen she arm.,high,yes
CLM116763,0.2492472062953084,0,system,confirmed,2024-08-23,Karen Buckley,Measure growth safe where can find.,medium,no
CLM116764,0.3625379512043897,0,system,cleared,2025-05-27,Bradley Smith,Those matter significant.,medium,yes
CLM116765,0.691858971653231,0,manual,cleared,2025-01-17,Cameron Brown,Law paper these watch rate senior down spend.,medium,no
CLM116766,0.5635322696512057,0,audit,pending,2024-09-03,Colton Jennings,Trade arrive power ask.,medium,no
CLM116767,0.4927120104118178,0,audit,cleared,2025-04-06,Mr. Eric Harris II,Film want capital because its gas contain night.,low,no
CLM116768,0.41500255996797697,0,audit,confirmed,2025-05-11,Thomas Johnson,Yourself radio drug.,high,no
CLM116769,0.11928996277186765,0,manual,cleared,2024-08-14,Brandon Gonzalez,Section skill relate.,medium,no
CLM116770,0.5638237969443313,0,manual,pending,2024-11-15,Natalie Smith MD,Tonight author walk machine door teacher thus.,low,yes
CLM116771,0.7383593874348259,0,system,cleared,2025-04-13,George Velasquez,Student prevent possible think.,low,no
CLM116772,0.6473172960926774,0,manual,confirmed,2025-07-10,Derek Young,Avoid bit far degree society.,medium,yes
CLM116773,0.6453433165310782,0,manual,confirmed,2025-04-29,Mr. William Fisher,Window alone visit fill.,high,yes
CLM116774,0.14168879876553653,0,manual,cleared,2025-04-27,Daniel Flores,Maybe southern measure a wait.,high,yes
CLM116775,0.4615904739504556,0,manual,pending,2024-12-20,Dana Ortiz,Color speech set at year eight hope claim.,high,yes
CLM116776,0.12451995052944986,0,manual,confirmed,2024-11-05,Michelle Johnson,Week measure author tonight write country.,high,yes
CLM116777,0.6994522331739228,0,audit,cleared,2025-06-16,Patrick Ingram,Good industry increase important a.,low,yes
CLM116778,0.4171959129588204,0,system,cleared,2024-11-04,Amy Castillo,Candidate former Mr reason time after.,high,no
CLM116779,0.8200864998299464,0,manual,confirmed,2025-03-02,Kyle Pittman,Final draw make task high box section.,medium,yes
CLM116780,0.14490596152807245,0,system,confirmed,2024-07-19,Melinda Reyes,Build different behavior Republican according especially area.,high,yes
CLM116781,0.8275099244833036,0,audit,cleared,2025-02-20,Justin Herrera,Teacher against common care every be research.,low,no
CLM116782,0.8984676253203314,0,audit,confirmed,2025-06-15,Sara Castro PhD,Next front fly evening threat break shake local.,high,yes
CLM116783,0.9045487080798313,0,audit,confirmed,2025-06-10,Jasmine Christensen,Book material send stage.,medium,yes
CLM116784,0.6865856024014463,0,manual,cleared,2024-08-10,Kathryn Allen,Number amount both nature.,high,yes
CLM116785,0.8929021035163426,0,audit,confirmed,2024-07-30,Angela Frederick,Sort safe indicate left.,medium,yes
CLM116786,0.07864479989438189,0,system,cleared,2024-08-01,Colleen Shaw,Stuff simple listen.,high,yes
CLM116787,0.10135863827929625,0,audit,confirmed,2024-10-02,John Larsen,Since pick scientist event best.,high,no
CLM116788,0.905291120929743,0,audit,confirmed,2025-07-13,Melissa Mcintyre MD,Six worry position plan final clearly newspaper.,low,yes
CLM116789,0.9440017674201199,0,audit,pending,2025-03-15,Peter Powell,Night involve security economic degree least view anything.,medium,yes
CLM116790,0.6888730068092852,0,audit,cleared,2025-06-15,Brent Walker,Business ground tell third as.,high,no
CLM116791,0.5215079785418995,0,audit,cleared,2024-08-31,Brianna Mills,Effect reflect order area foot than meeting.,medium,yes
CLM116792,0.5221394290127345,0,manual,pending,2025-04-19,Katrina Johnson,Choose maybe long baby.,low,no
CLM116793,0.5336265776068447,0,manual,cleared,2024-07-23,Keith Parker,Federal short ahead forget benefit capital.,high,no
CLM116794,0.94058644410728,0,manual,pending,2024-11-10,Stacie Howell,Indeed authority itself house than left quality language.,high,yes
CLM116795,0.7102348792375821,0,audit,cleared,2025-05-30,Elizabeth Contreras,Night recent keep require individual.,high,no
CLM116796,0.1715172936137045,1,audit,cleared,2025-03-04,Troy Reed,Same rise institution catch.,medium,yes
CLM116797,0.7396909080937213,0,system,confirmed,2024-10-09,Mark Knight,Beyond fall continue model station home.,medium,no
CLM116798,0.56716546591165,0,system,pending,2025-04-26,Mary Cunningham,General message daughter game.,high,yes
CLM116799,0.686204797228728,0,system,pending,2024-12-25,Angela Haley,Into employee suffer case discover.,low,yes
CLM116800,0.8739238665103803,0,system,cleared,2025-02-04,Shelly Vasquez,Particular third ok little.,low,no
CLM116801,0.7976809565844534,0,manual,pending,2025-02-07,Mary Walker,Two along on get indeed responsibility.,high,no
CLM116802,0.0947129680280302,0,system,pending,2024-12-06,Rebecca Bell,Among assume picture number care.,medium,yes
CLM116803,0.9450072194345414,0,system,confirmed,2024-12-06,Gregory Smith,Young door write manager I behind.,high,yes
CLM116804,0.2622939924291633,0,audit,pending,2025-04-07,Renee Murphy,Religious remember party describe station until.,medium,no
CLM116805,0.055413355531703345,1,system,confirmed,2024-12-20,Noah Jones,Say lead six summer reveal home force.,medium,no
CLM116806,0.6322214502896286,0,system,pending,2025-04-24,Cheryl Phillips,Television loss interview read event early strong lose.,medium,yes
CLM116807,0.06166223543580773,0,manual,pending,2024-11-29,Tony Walker,Structure be community usually he area.,high,yes
CLM116808,0.4607800181344006,0,audit,confirmed,2024-12-23,Julie Bowers,Here especially eight political song pattern billion.,medium,yes
CLM116809,0.6027252517824223,1,manual,cleared,2025-03-21,Jonathan Young,Trouble dog force century technology company car.,high,no
CLM116810,0.7440718896037245,0,audit,pending,2025-06-03,Michael Brady,Fill sort choice improve lawyer hard.,high,no
CLM116811,0.4907336446421282,0,manual,pending,2025-07-04,Robert Burns,Western among positive notice somebody direction world.,high,yes
CLM116812,0.08741050470487433,0,audit,confirmed,2024-10-22,Cathy Patterson,Hospital defense or loss.,low,no
CLM116813,0.8286822405868858,0,audit,pending,2025-05-29,James Wheeler,A speech herself chair wish later.,low,yes
CLM116814,0.43007803092713237,0,audit,cleared,2025-01-04,Jeffrey House,Early under recognize production answer.,medium,no
CLM116815,0.8060822845030078,0,audit,cleared,2025-07-12,Valerie Mack,Police who issue little.,high,yes
CLM116816,0.7217099297992757,0,system,pending,2025-02-12,John Coleman,Price magazine but as.,high,yes
CLM116817,0.5205732652814833,1,manual,confirmed,2024-09-05,Anthony Taylor,Hair perhaps build image.,low,yes
CLM116818,0.22131236319343284,0,audit,pending,2025-01-06,Craig Lane,Network enjoy wife play development college bad.,high,yes
CLM116819,0.9881952365519899,0,audit,cleared,2025-05-07,Dean Carpenter,South career age pass under believe employee.,high,yes
CLM116820,0.4468783551955732,0,manual,confirmed,2025-01-13,Steven Jackson,Own close contain seek part run.,medium,no
CLM116821,0.17992562196784823,0,manual,cleared,2025-05-12,Sean Norris,Rock five work keep support first difference.,low,yes
CLM116822,0.7466971459548462,0,audit,confirmed,2025-04-26,Scott Knapp,And commercial hotel.,medium,yes
CLM116823,0.9241630153029449,0,manual,pending,2025-06-07,Margaret York,Least production media west language son claim.,high,no
CLM116824,0.5875257336409191,0,audit,confirmed,2025-03-12,Teresa Lawrence,National home true actually state deep writer help.,high,no
CLM116825,0.9499236388027642,0,system,confirmed,2024-12-04,David Hood,Success truth dark us.,medium,no
CLM116826,0.7401199531111274,1,audit,cleared,2024-09-13,Ronald Woods,Major themselves no music.,medium,yes
CLM116827,0.8651009539885568,0,system,confirmed,2024-09-11,Joseph Pope,Military five amount.,high,yes
CLM116828,0.5070242056337384,0,audit,cleared,2025-02-08,Jenna Wright,Simple moment yet response purpose report.,low,yes
CLM116829,0.525598935128665,0,system,pending,2025-06-26,Anthony Green,Remain woman only wall mouth.,medium,yes
CLM116830,0.8023403408678388,0,audit,cleared,2024-07-18,Michael Wilson,Soldier simply military particular.,medium,yes
CLM116831,0.8865013858976002,0,system,confirmed,2024-08-20,Alexandra Miller,Tend various that.,medium,yes
CLM116832,0.1269327010014062,0,system,confirmed,2024-08-27,Jonathan Wiggins,Brother success join with at religious.,high,yes
CLM116833,0.7773819804998103,0,manual,cleared,2025-05-06,Trevor Anderson,Lead charge sit Mrs hour.,medium,no
CLM116834,0.4517667018174839,0,audit,pending,2024-10-14,Briana Black,Five energy central series occur painting.,high,yes
CLM116835,0.5859374659624914,0,system,cleared,2024-11-07,Elizabeth Garcia,Chair international will especially.,low,no
CLM116836,0.9908272108703214,0,system,confirmed,2024-12-22,Justin Huynh,Move could stop best operation card.,medium,yes
CLM116837,0.16290857142052306,0,system,cleared,2025-01-28,Benjamin Chen,Investment weight traditional design.,high,no
CLM116838,0.6113552910159319,0,audit,pending,2025-02-11,Christy Jackson,Matter role reflect reduce admit black behind.,low,yes
CLM116839,0.33638646214191836,0,system,cleared,2024-10-19,Kelsey Mann,Fact somebody describe pass similar necessary painting music.,low,yes
CLM116840,0.7021669266785503,0,audit,pending,2024-12-06,Timothy Watts,Research well court.,low,yes
CLM116841,0.7761334987485627,0,audit,pending,2025-03-31,Christina Ryan,These citizen involve expert.,low,yes
CLM116842,0.7960911956761869,0,manual,pending,2025-04-05,David Munoz,Across house feel any where order day.,low,yes
CLM116843,0.010991123746847964,0,system,confirmed,2025-07-16,David Fisher,Sport western shoulder avoid behavior.,medium,yes
CLM116844,0.17359452591922486,0,manual,cleared,2024-10-28,Nicolas Coleman,Compare important memory common inside.,medium,no
CLM116845,0.6678358328663587,0,manual,confirmed,2024-07-25,Hayley Russo,Picture then suffer other attorney.,medium,yes
CLM116846,0.24813479403566907,0,manual,cleared,2025-06-24,Lucas Jackson,Short hit fall ahead no blue approach available.,high,yes
CLM116847,0.7805146533837569,0,system,confirmed,2024-11-29,Edwin Myers,Challenge season picture safe sit ahead task.,medium,yes
CLM116848,0.7256535184400397,0,system,pending,2025-04-23,Jessica Frye,Field hot keep least not security.,low,no
CLM116849,0.2501715237233877,0,manual,cleared,2024-07-18,Timothy Ramirez,Cut pick stage full.,high,no
CLM116850,0.8265895605958333,0,audit,confirmed,2025-03-18,Shawna Quinn,Quickly however support car smile.,medium,yes
CLM116851,0.4435197783258601,0,manual,confirmed,2024-10-13,Nicholas English,Trip send use.,high,no
CLM116852,0.24121247066875262,0,manual,pending,2024-12-02,Elizabeth Moore,Add others science capital road fast answer protect.,medium,yes
CLM116853,0.8314453001484671,0,system,pending,2024-07-28,John Giles,Reality store pick day benefit dream arm.,low,no
CLM116854,0.31981291817550705,0,manual,pending,2025-02-11,Robert Bennett,Worker employee plan actually such day.,low,yes
CLM116855,0.006676164515389993,0,audit,confirmed,2024-08-11,Lawrence Ward,Sure land student blue see vote sister southern.,medium,no
CLM116856,0.8058935047101338,1,audit,confirmed,2024-07-18,Mark Farmer,Them until minute many great result nature.,high,yes
CLM116857,0.8530764091618055,0,manual,cleared,2024-11-11,Sara Chase DDS,So nor soldier brother.,low,no
CLM116858,0.741148097785012,0,manual,cleared,2024-10-18,Steven Lawrence,Oil might provide white resource theory build.,high,no
CLM116859,0.4035114178386836,0,system,confirmed,2025-01-28,Rose Smith,Sport eight into provide he author.,low,no
CLM116860,0.6495956717045838,0,audit,cleared,2025-04-29,Penny Nguyen,Whom guy feel system minute good free.,high,no
CLM116861,0.3695342858382439,0,audit,cleared,2024-08-20,Stephanie Francis,Involve billion positive everything agent entire.,medium,no
CLM116862,0.6643037981426635,0,audit,pending,2024-09-20,Yolanda Lawrence,Great describe issue public put near ball.,high,no
CLM116863,0.11742971016223691,0,manual,confirmed,2025-01-18,Dorothy Cline,Fact organization child data.,medium,no
CLM116864,0.5538074780621057,0,system,confirmed,2025-05-09,Gina Cuevas,Center behavior own past.,low,no
CLM116865,0.6144017186845907,0,manual,pending,2024-08-08,James Griffin,Three sound American free prevent door drive.,high,no
CLM116866,0.5586569856349696,0,audit,cleared,2025-02-09,Angela Mcdaniel,Including arm trip capital evidence teach.,low,no
CLM116867,0.8835662826817939,0,system,pending,2025-06-14,Kristin Sanders,Education money early which one ball point never.,medium,yes
CLM116868,0.6014149437074283,0,system,confirmed,2024-10-07,Richard Green,Green buy door think social capital toward.,medium,yes
CLM116869,0.8660186668010434,0,manual,confirmed,2024-10-21,Scott Giles,Day performance marriage choice air card minute.,high,yes
CLM116870,0.9661741635049789,0,manual,pending,2024-08-27,James Lewis,Different call Mr conference ten task policy.,medium,yes
CLM116871,0.37384593102284713,0,manual,cleared,2024-09-07,Heather Sellers,List morning source.,medium,no
CLM116872,0.29158711150419714,0,system,cleared,2025-01-24,Ann Romero,Friend amount lot art amount movement method.,high,yes
CLM116873,0.6102557725161519,0,manual,confirmed,2024-11-10,Henry Shields,Your and city early.,medium,no
CLM116874,0.8317669523785682,0,manual,pending,2024-07-23,Kimberly Jensen,Bad trade newspaper no policy.,medium,no
CLM116875,0.6798464134685517,0,audit,confirmed,2025-05-14,Richard Buchanan,Forget this soon condition follow product special.,low,yes
CLM116876,0.46327540930866007,0,system,cleared,2024-09-17,Jason Brewer,History produce base true whether together traditional cover.,low,no
CLM116877,0.07820790353018336,0,manual,pending,2024-12-02,John Carrillo,Rock sign argue.,high,yes
CLM116878,0.8056282924688786,0,audit,cleared,2024-10-16,Karen Smith,Heart along more include including yard or eight.,high,no
CLM116879,0.9365020687771907,0,manual,pending,2025-05-30,Phillip Kelly,With foreign wish sport move tend.,high,yes
CLM116880,0.6404385571888459,0,audit,pending,2024-12-30,Isabel Gutierrez,Tough rule any area property ever.,high,no
CLM116881,0.6994993591460157,0,audit,pending,2024-12-24,Sarah Johnson,Like art measure various.,medium,no
CLM116882,0.17169657260392912,0,audit,confirmed,2024-07-29,Joan Smith,Why require gun receive.,low,no
CLM116883,0.38860964681151955,0,system,confirmed,2024-11-05,Susan Watts,Worker could add laugh per question dog.,low,no
CLM116884,0.1952101441459113,0,manual,cleared,2025-02-28,Lisa Brown,Guess notice which story available technology.,medium,yes
CLM116885,0.9414378445337341,0,system,cleared,2024-09-13,Jerry Powers,Production recognize year medical kid official.,high,yes
CLM116886,0.6262338579381517,0,manual,pending,2025-05-02,Brian Lee,Agreement voice sport.,medium,no
CLM116887,0.25947473161557144,0,manual,pending,2024-11-26,James Delgado,Deal walk describe toward listen.,low,yes
CLM116888,0.02689448149215201,0,system,confirmed,2024-12-28,Sherry Nunez,Art amount court Congress what hand.,medium,yes
CLM116889,0.6659097787543554,0,manual,cleared,2024-08-19,Maria Taylor,But show wide plan when together.,low,yes
CLM116890,0.2393971049212512,0,system,cleared,2025-06-05,Gregory Oneill,Food field short night south service direction.,low,yes
CLM116891,0.4890298795233665,0,manual,pending,2024-10-14,Jaime Wilson,Beat through sometimes indicate.,medium,no
CLM116892,0.16620925638974005,0,audit,confirmed,2025-02-05,Thomas Li,Seek race practice shoulder born.,medium,yes
CLM116893,0.6245883376210557,0,audit,cleared,2025-02-07,Joseph Good,Develop light personal movement behavior manage.,low,yes
CLM116894,0.6803499921831078,0,system,confirmed,2024-09-07,Jonathan Solis,Officer choice modern resource exactly.,low,yes
CLM116895,0.004803144386780311,0,manual,cleared,2024-09-24,Austin Carrillo,Oil too set parent old tell.,high,yes
CLM116896,0.9852027295872217,0,system,confirmed,2025-02-21,Zachary Russell,Gun green rock water writer new center.,medium,yes
CLM116897,0.9614590799751082,0,audit,cleared,2025-01-26,Christina Scott,Along that here lead fight town trip.,low,yes
CLM116898,0.4042735012983486,0,system,confirmed,2025-01-30,Trevor Smith,Himself throughout feeling total assume sure recognize.,high,no
CLM116899,0.20131558862990606,1,manual,cleared,2024-08-14,Leah Nolan,Woman former realize themselves anything protect.,high,yes
CLM116900,0.005793111064798184,0,audit,pending,2024-10-07,Zoe Blackwell,Avoid order sell family.,low,no
CLM116901,0.9845050837550521,0,audit,cleared,2024-09-09,Amanda Miller,During election election worker.,medium,yes
CLM116902,0.632143015320332,0,system,confirmed,2024-08-25,Sydney Andrews,Establish audience raise majority.,low,no
CLM116903,0.3760733062912567,0,audit,cleared,2024-12-05,Kristi Gray,Stay region center amount something.,medium,yes
CLM116904,0.3439155174604267,0,system,cleared,2025-04-10,Richard Chen,Set most plant clearly.,medium,no
CLM116905,0.09724800633622543,0,manual,cleared,2025-07-12,Yolanda Ramirez,Since exist brother fire station animal next.,medium,no
CLM116906,0.9597351316843108,0,system,cleared,2024-08-17,Keith Wilson,Sound and news too style.,low,no
CLM116907,0.5148742321713856,0,system,pending,2024-12-19,Jessica Harris,Share often tell offer listen detail how million.,low,yes
CLM116908,0.4750451466941713,0,manual,cleared,2025-06-03,Chad Elliott,Be draw guess wind after reach.,low,yes
CLM116909,0.027783878232444548,0,audit,cleared,2024-12-09,Susan Hart,Must right front reflect body none owner.,medium,yes
CLM116910,0.8947408378182083,0,audit,cleared,2025-04-28,Susan Mccarty,Question shake strong fight.,low,yes
CLM116911,0.9430340507131098,1,system,confirmed,2024-10-03,Jade Wilkinson,Tell class interest life exist four amount.,high,no
CLM116912,0.3066893776461861,0,manual,confirmed,2025-05-06,Victoria Moreno,Audience black toward himself nor idea range.,high,no
CLM116913,0.12267039427579263,0,system,confirmed,2024-12-26,Melissa Liu,Base boy involve themselves brother toward.,medium,no
CLM116914,0.7482396176778513,0,system,pending,2024-12-10,Jeffrey Wheeler,Against focus daughter beat.,medium,no
CLM116915,0.8281369488084729,0,manual,cleared,2025-05-06,Jason Johnson,Car year collection test us.,medium,no
CLM116916,0.8563056136441521,0,audit,pending,2025-01-02,Kelly Perez,Son ever thank image test church quality leave.,low,yes
CLM116917,0.7056490425245895,0,audit,confirmed,2025-01-10,Ariana Knight,Everything best recognize.,low,yes
CLM116918,0.06042084334024311,0,audit,confirmed,2024-11-04,Cassidy Hernandez,Production student detail care position computer street.,high,yes
CLM116919,0.42461951428699374,0,manual,confirmed,2025-07-14,Anna Lucas,Control power century near wish.,medium,yes
CLM116920,0.45022472620614684,0,system,pending,2025-06-23,Charles Harris,Not least learn summer.,high,yes
CLM116921,0.2549536566638675,0,audit,pending,2025-02-10,Leah Nicholson,Work scene many cost name daughter.,medium,no
CLM116922,0.7782898401003338,0,manual,confirmed,2025-07-15,Roy Charles,Mother single fact television Mrs.,medium,yes
CLM116923,0.5183030329079101,0,manual,confirmed,2024-10-17,Rebecca Edwards,Door week read finally skill continue fly.,high,yes
CLM116924,0.7476172678339018,0,audit,confirmed,2024-09-03,Kenneth Smith,Instead community above visit reason serious.,medium,no
CLM116925,0.46003392587350744,0,manual,pending,2025-07-16,Brittany Hicks,With soon special one.,low,yes
CLM116926,0.023912798582415462,0,manual,pending,2025-03-11,Kristin Johnson,Step move kitchen hair position war western agreement.,low,yes
CLM116927,0.8445010813665684,0,system,cleared,2025-07-06,Sharon Hansen DDS,Whom modern describe of.,low,no
CLM116928,0.5466651327022121,0,system,cleared,2025-05-25,Mark Fry,Trouble dark determine relate kid able be.,medium,yes
CLM116929,0.4566968769486358,0,system,pending,2024-08-24,Patricia Miranda,Admit of line hope.,medium,yes
CLM116930,0.7163083257248277,0,system,pending,2024-11-13,Cathy Paul,May until street per drop reduce turn.,medium,no
CLM116931,0.6251323718829301,0,system,pending,2025-04-07,Kenneth Garcia,Enough pass generation civil thus.,low,no
CLM116932,0.7058300939559976,0,system,confirmed,2025-07-17,Robert Rivas,Race than drive budget discuss behavior eight send.,high,no
CLM116933,0.38368769795173197,0,system,pending,2024-08-17,Whitney Avila,Cultural thousand form analysis nothing must police.,medium,no
CLM116934,0.0054396893353358955,0,manual,cleared,2025-04-07,Nicholas Mejia,Manager daughter new so.,medium,no
CLM116935,0.7609620951888216,0,audit,pending,2024-08-05,Michael Sullivan,Thing try positive oil likely with institution.,low,no
CLM116936,0.03917643070223098,0,audit,confirmed,2025-07-12,Andrea Lane,Admit decide activity value individual region look direction.,low,yes
CLM116937,0.12257870602532217,1,system,cleared,2024-08-29,Todd Dean,Law impact letter.,medium,no
CLM116938,0.6884056823198454,0,audit,pending,2024-07-29,Christina Oneill,Husband event draw attention and investment pretty.,medium,yes
CLM116939,0.16996334851090922,0,system,confirmed,2025-06-15,Anna Sanchez,Learn computer teach surface early much.,low,no
CLM116940,0.9451959994687686,1,manual,pending,2024-09-01,Edward White,None mother draw break decade away.,high,yes
CLM116941,0.8659219392283245,0,audit,cleared,2024-09-25,Michael Williams,Instead not thus hard beat modern.,low,yes
CLM116942,0.6343849445936668,0,manual,cleared,2024-09-01,Mark Meza,Worker war simply with.,low,yes
CLM116943,0.5254150687640425,0,manual,cleared,2024-12-16,Mrs. Sarah Buchanan,Small family whole society customer.,low,no
CLM116944,0.1978259199176885,0,system,cleared,2024-11-22,Thomas Hanson,About security country provide treatment line.,low,no
CLM116945,0.5316485076254213,0,audit,pending,2025-04-18,Robert Flores,Somebody beat be federal.,low,yes
CLM116946,0.8780614386042057,0,manual,cleared,2025-05-27,Valerie Morales,Knowledge church PM rule.,high,no
